Index [<ind>],Absolute Translational Velocity X Particle ID (Study 01 - Particles) [m/s],Particle X-Coordinate X Particle ID (Study 01 - Particles) [m],Particle Y-Coordinate X Particle ID (Study 01 - Particles) [m],Particle Z-Coordinate X Particle ID (Study 01 - Particles) [m],Temperature X Particle ID (Study 01 - Particles) [degC],Translational X-Velocity X Particle ID (Study 01 - Particles) [m/s],Translational Y-Velocity X Particle ID (Study 01 - Particles) [m/s],Translational Z-Velocity X Particle ID (Study 01 - Particles) [m/s]
840.0,0.14154325062590745,0.059659097536479036,0.06039482653927265,-0.009502051132193545,25.240210510301438,0.05306696942548457,0.012181967255887759,-0.13065216503188767
841.0,0.6238782223606151,-0.01970227610898836,0.0522916191977935,0.01422839463402556,25.381760986577035,0.1984875727332136,-0.13140380678524308,0.5766799453498144
842.0,0.6498382874669597,0.006054307303025567,0.05458326112223035,0.030610798030874225,25.36433831215726,0.6323763929770001,-0.03923970582853549,0.14439578577603907
843.0,0.14534386195141774,0.04946322659551165,0.06176901949724478,-0.027023184556452886,25.23823163391006,0.0006290119860468305,0.01807820055472722,-0.1442138038315932
844.0,0.30250044408305876,0.029587933893638896,0.05987077805604315,-0.02931921121080045,25.309578325643542,-0.11391458896750387,0.048891237169013654,-0.27593410811078734
845.0,0.19728416853475575,0.015617062080917675,0.05472880540217655,-0.06256381395718551,25.210175132217103,-0.09855873288622347,-0.009020726844043139,-0.1706629596998632
846.0,0.3216415804783805,0.03657643709886814,0.05375526877181358,-0.02968250530240937,25.17250557847956,-0.01953548628328833,0.006209219755472423,-0.3209877204167384
847.0,0.3893351285304176,0.03006633649310041,0.05359452830233054,0.02942124054634283,25.195193777620204,0.3757846204215286,0.028566475001189206,-0.09773289041285381
848.0,0.09687140161796716,0.05101106113484528,0.06050313844986339,-0.034028467396218294,25.225837416197976,-0.02668684459854148,0.011336238798636655,-0.09243035468233947
849.0,0.21029302164963926,0.05065595020670826,0.06046560633432967,0.001125893387726038,25.264356600518113,0.11110011853199772,0.027187458238488955,-0.17646744949491994
850.0,0.07780682848831766,-0.02209353935400105,0.08472305259653876,-0.049661136815795176,25.278729629284726,-0.023471883109932427,0.004248811576338028,0.07406025157176369
851.0,0.23859967597524498,0.02893489035277472,0.06218876254135133,0.021906520758653993,25.331305240141205,0.16377243513914447,0.013483099127998438,-0.17299306605176748
852.0,0.08145901491834041,-0.01757083376665462,0.0707708184831257,-0.05629891588164011,25.262516972292815,-0.06753425883658654,0.03407208761391489,0.030228923905575057
853.0,0.049942541130068525,0.07241918238960136,0.06729692817502654,0.012686348309208614,25.223296273258143,0.017271702954398605,0.01108497693764295,-0.04553096724072012
854.0,0.1529242038568169,0.034221678104540514,0.0705031461721353,-0.028594806722962343,25.28424264369653,-0.13349594885622926,-0.00989557107881126,-0.07393728042902654
855.0,0.129359146085394,-0.03914254499408061,0.07455297416217757,-0.040446646769461386,25.25646017535155,-0.06726646403792036,0.02778017763294041,0.10694518793503403
